x_mm,y_mm,eps_x,eps_y,gamma_xy  (P=83.4kN, step=35)
6.100000000000000000e+02,1.100000000000000000e+02,3.087252151943815432e-05,-2.422903498731667808e-05,5.702119748783243810e-05
6.300000000000000000e+02,1.100000000000000000e+02,2.861394585058916123e-05,-2.830711046666912559e-05,6.076620454007643896e-05
6.500000000000000000e+02,1.100000000000000000e+02,2.781610524905373433e-05,-3.238518594602156971e-05,6.634774482845514514e-05
6.700000000000000000e+02,1.100000000000000000e+02,3.002585806437314033e-05,-4.172840435034613158e-05,6.903711859400908060e-05
6.900000000000000000e+02,1.100000000000000000e+02,3.346652617699036000e-05,-5.107162275467069345e-05,7.298300108588890887e-05
7.100000000000000000e+02,1.100000000000000000e+02,3.622322619028071374e-05,-6.041484115899526210e-05,6.006643855536877521e-05
7.300000000000000000e+02,1.100000000000000000e+02,3.383681482732962527e-05,-6.975805956331981720e-05,4.372220032611917682e-05
7.000000000000000000e+01,1.300000000000000000e+02,2.715623807805079952e-05,-7.588108603108798889e-05,-6.481592639896331448e-05
9.000000000000000000e+01,1.300000000000000000e+02,2.430962578193675446e-05,-6.743940927116794332e-05,-8.016512926604887652e-05
1.100000000000000000e+02,1.300000000000000000e+02,2.160316837471065805e-05,-5.899773251124788419e-05,-9.539043444007139412e-05
1.300000000000000000e+02,1.300000000000000000e+02,2.046708918542714615e-05,-5.055605575132783862e-05,-1.034507569241370370e-04
1.500000000000000000e+02,1.300000000000000000e+02,2.154453689454382008e-05,-4.211437899140777950e-05,-1.037222367480902015e-04
1.700000000000000000e+02,1.300000000000000000e+02,2.236035276643022265e-05,-3.528976371776180201e-05,-1.034452056324763886e-04
1.900000000000000000e+02,1.300000000000000000e+02,2.499318650859877990e-05,-2.846514844411582453e-05,-9.549861834686902804e-05
2.100000000000000000e+02,1.300000000000000000e+02,2.709435422488728492e-05,-2.164053317046984705e-05,-8.539584515565030304e-05
2.300000000000000000e+02,1.300000000000000000e+02,3.171777706654684557e-05,-1.481591789682387126e-05,-7.213168576455282759e-05
2.500000000000000000e+02,1.300000000000000000e+02,3.583687234654273312e-05,-7.991302623177893783e-06,-5.741943258668665972e-05
2.700000000000000000e+02,1.300000000000000000e+02,4.018048309558637325e-05,-9.736212896115012925e-06,-5.065922430439211474e-05
